userid, newsid
503297,100647737
5032974,100650872
5032974,100650718
5033080,100649791
5033080,100649739
5034018,100649791
5034018,100648778
5036732,100649791
5036732,100649739
5036856,100655208
5036856,100654615
5039984,100649791
5039984,100649739
504271,100646808
504271,100646919
5042964,100652367
5042964,100652447
504304,100649791
504304,100648778
5044122,100649791
5044122,100649739
5045357,100649791
5045357,100649739
5045555,100657423
5045555,100656910
504620,100646808
504620,100646919
504628,100649791
504628,100649739
5046667,100650872
5046667,100651048
5047046,100649791
5047046,100649739
5047164,100649791
5047164,100649739
5047826,100657878
5047826,100658513
5049379,100649791
5049379,100649739
5049384,100655704
5049384,100657423
5049535,100657423
5049535,100656910
5049688,100649791
5049688,100649739
5050545,100650872
5050545,100650718
5051270,100655208
5051270,100655704
5054386,100649791
5054386,100649739
5055282,100649791
5055282,100649739
5058354,100649791
5058354,100649739
5059537,100650872
5059537,100650718
5059673,100655704
5059673,100656910
5060970,100649791
5060970,100649739
5061564,100652367
5061564,100652447
506162,100646808
506162,100647737
5061932,100649791
5061932,100648778
506291,100655208
506291,100654615
5065464,100649791
5065464,100649739
5066874,100649791
5066874,100649739
5067197,100649791
5067197,100649739
5067609,100650872
5067609,100650718
506779,100646808
506779,100646919
5070534,100649791
5070534,100649739
5070822,100657423
5070822,100658513
5072285,100654615
5072285,100654294
5074389,100652367
5074389,100652447
5075158,100649791
5075158,100648778
5076055,100649791
5076055,100649739
507699,100655704
507699,100656910
5077346,100655208
5077346,100654615
5077475,100649791
5077475,100649739
5078038,100649791
5078038,100649739
5079509,100649791
5079509,100648778
5079567,100652447
5079567,100652727
507968,100646808
507968,100647737
508243,100646808
508243,100646919
50826,100645330
50826,100645816
508284,100646808
508284,100646919
5083175,100649791
5083175,100649739
508357,100646808
508357,100646919
5083814,100650872
5083814,100650718
508420,100655704
508420,100655887
5084745,100652367
5084745,100652447
5084936,100649791
5084936,100649739
5085695,100649791
5085695,100649739
5086037,100657423
5086037,100656910
5086348,100649791
5086348,100649739
5086358,100649791
5086358,100649739
5086625,100655704
5086625,100657423
5088387,100655704
5088387,100656910
508950,100646808
508950,100646919
50912,100645330
50912,100646695
509230,100646808
509230,100646919
5092749,100649791
5092749,100649739
5094625,100650872
5094625,100650718
5095750,100652367
5095750,100652447
509576,100657423
509576,100657878
50959,100657878
50959,100658513
5100337,100649791
5100337,100649739
5101422,100649791
5101422,100649739
5102225,100649791
5102225,100648778
5102961,100649791
5102961,100649739
5103084,100649791
5103084,100648778
5103118,100652367
5103118,100651048
5104626,100649791
5104626,100649739
5104821,100649791
5104821,100649739
5107956,100655208
5107956,100655704
5109502,100649791
5109502,100649739
5109881,100652367
5109881,100652447
511196,100648778
511196,100647737
5112831,100649791
5112831,100649739
5117318,100655208
5117318,100654615
5120442,100649791
5120442,100649739
512159,100648778
512159,100647737
512165,100646808
512165,100646919
5122929,100655208
5122929,100654615
5125644,100649791
5125644,100649739
5126108,100649791
5126108,100648778
5126132,100654615
5126132,100654294
512801,100646808
512801,100646919
5130441,100654615
5130441,100654294
5130590,100649791
5130590,100648778
5130829,100655208
5130829,100654615
513176,100646808
513176,100646919
5132920,100652367
5132920,100652447
5134480,100652367
5134480,100651048
51346,100645330
51346,100646695
5135074,100649791
5135074,100649739
5135493,100649791
5135493,100649739
513959,100646808
513959,100646919
514176,100646808
514176,100647737
5144370,100652367
5144370,100652447
5144617,100650872
5144617,100650718
5145435,100649791
5145435,100649739
5148640,100650872
5148640,100650718
5148771,100649791
5148771,100649739
515041,100646808
515041,100647737
5150936,100650872
5150936,100650718
5151173,100650872
5151173,100650718
5152832,100652367
5152832,100652447
5152954,100657423
5152954,100656910
515317,100652367
515317,100652447
5153736,100649791
5153736,100649739
515497,100646808
515497,100647737
5155735,100657423
5155735,100656910
515663,100646808
515663,100646919
5158620,100649791
5158620,100648778
5163949,100655208
5163949,100654615
516454,100649791
516454,100649739
5164675,100652367
5164675,100652447
5165687,100654615
5165687,100654294
5166227,100652367
5166227,100652447
5166950,100650872
5166950,100650718
5167077,100657878
5167077,100658513
5168425,100649791
5168425,100649739
516859,100652367
516859,100652447
516907,100646808
516907,100647737
5169320,100649791
5169320,100649739
517035,100646808
517035,100646919
5171501,100649791
5171501,100649739
517223,100652367
517223,100651048
517245,100655208
517245,100655704
5173390,100655208
5173390,100654615
5174436,100650872
5174436,100650718
517468,100652367
517468,100652447
5175947,100652367
5175947,100652447
5177137,100652367
5177137,100652447
517766,100646808
517766,100646919
517982,100655208
517982,100655704
5183247,100649791
5183247,100649739
5183340,100650872
5183340,100650718
518427,100654615
518427,100654294
518470,100646808
518470,100647737
5184880,100655208
5184880,100654615
5185705,100657423
5185705,100658513
5187446,100650872
5187446,100650718
5187705,100649791
5187705,100649739
5193076,100657878
5193076,100658513
5193872,100649791
5193872,100649739
5194110,100652367
5194110,100652447
519455,100646808
519455,100647737
5195374,100655208
5195374,100654615
5197549,100657878
5197549,100658513
5198605,100657423
5198605,100656910
5198768,100657423
5198768,100658513
5199133,100652367
5199133,100651048
519955,100646808
519955,100646919
52012,100645330
52012,100645816
52022,100657423
52022,100656910
520518,100646808
520518,100646919
5205725,100652447
5205725,100652727
52069,100645330
52069,100646695
520886,100654615
520886,100654294
520948,100646808
520948,100647737
5209734,100649791
5209734,100649739
5211432,100649791
5211432,100649739
5211715,100655208
5211715,100655704
521658,100646808
521658,100646919
521731,100649791
521731,100649739
5218791,100649791
5218791,100649739
522033,100646808
522033,100647737
522118,100646808
522118,100647737
5221246,100657423
5221246,100658513
5225872,100649791
5225872,100649739
5228023,100649791
5228023,100649739
52303,100646808
52303,100647737
5231370,100652367
5231370,100651048
5231743,100650872
5231743,100650718
5232813,100652367
5232813,100652447
523338,100654615
523338,100654294
523478,100646808
523478,100646919
523893,100646808
523893,100646919
5240835,100655208
5240835,100654615
524094,100646808
524094,100646919
524187,100646808
524187,100646919
5246571,100657878
5246571,100658513
524778,100655704
524778,100656910
5248284,100649791
5248284,100649739
5249416,100652727
5249416,100654615
524986,100657878
524986,100658513
5250313,100650872
5250313,100650718
5252466,100649791
5252466,100649739
525279,100648778
525279,100647737
52550,100644693
52550,100645330
525860,100646808
525860,100646919
52589,100644693
52589,100645330
5259166,100649791
5259166,100649739
525938,100657423
525938,100657878
526029,100654615
526029,100654294
5262782,100657423
5262782,100658513
526324,100646808
526324,100647737
5263808,100649791
5263808,100649739
526396,100646808
526396,100647737
5272020,100655208
5272020,100654615
5274043,100655704
5274043,100657423
527548,100650872
527548,100650718
5275624,100649791
5275624,100649739
5277186,100650872
5277186,100650718
527780,100652367
527780,100652447
527835,100646808
527835,100646919
5279916,100649791
5279916,100649739
5281735,100657423
5281735,100656910
5281810,100657423
5281810,100656910
5284984,100657878
5284984,100658513
5285108,100650872
5285108,100650718
52853,100649791
52853,100648778
5286570,100649791
5286570,100649739
5287603,100649791
5287603,100649739
5288294,100649791
5288294,100649739
5288827,100655208
5288827,100654615
5293721,100650872
5293721,100650718
5299232,100650872
5299232,100650718
5300018,100655704
5300018,100656910
5300695,100657878
5300695,100658513
530211,100655704
530211,100657423
530225,100655208
530225,100655704
5302723,100655208
5302723,100654615
5314692,100657423
5314692,100656910
531492,100654615
531492,100654294
5317768,100649791
5317768,100648778
5323240,100655704
5323240,100657423
5323588,100649791
5323588,100649739
532611,100646808
532611,100647737
532695,100646808
532695,100647737
532737,100657878
532737,100658513
5328258,100657423
5328258,100658513
5330691,100655208
5330691,100654615
5333032,100657878
5333032,100658513
533325,100646808
533325,100646919
5336627,100649791
5336627,100649739
53379,100649791
53379,100649739
533792,100646808
533792,100647737
533888,100652367
533888,100652447
534165,100655208
534165,100655704
534386,100657423
534386,100656910
5344670,100657878
5344670,100659144
5346417,100657878
5346417,100658513
534987,100648778
534987,100647737
5351246,100652367
5351246,100651048
5353217,100655208
5353217,100654615
535773,100654615
535773,100654294
535784,100649791
535784,100649739
5360410,100654615
5360410,100654294
5361068,100655208
5361068,100655704
5364271,100655208
5364271,100654615
5365182,100655704
5365182,100657423
5366984,100650872
5366984,100650718
537044,100646808
537044,100647737
537348,100657878
537348,100658513
53765,100649791
53765,100648778
537712,100649791
537712,100649739
538595,100657423
538595,100658513
5385973,100652367
5385973,100652447
5387483,100652367
5387483,100652447
538808,100649791
538808,100649739
539019,100646808
539019,100646919
5394691,100652367
5394691,100652447
5395650,100652367
5395650,100652447
539903,100654615
539903,100654294
5401159,100657878
5401159,100658513
540507,100646808
540507,100646919
540517,100652367
540517,100652447
5407390,100655704
5407390,100657423
5407591,100657878
5407591,100658513
5408051,100652367
5408051,100652447
54087,100657423
54087,100656910
5409175,100652367
5409175,100652447
5409204,100657878
5409204,100658513
541027,100646808
541027,100647737
5412126,100650872
5412126,100650718
542335,100646808
542335,100647737
5423541,100657878
5423541,100658513
542516,100646808
542516,100647737
5425224,100657878
5425224,100658513
5426316,100649791
5426316,100649739
543111,100646808
543111,100647737
5432154,100650872
5432154,100650718
543588,100646808
543588,100646919
5436278,100652367
5436278,100652447
543674,100650872
543674,100650718
543999,100648778
543999,100647737
5443742,100650872
5443742,100650718
545113,100652367
545113,100652447
545403,100646808
545403,100647737
545433,100646808
545433,100647737
5454873,100655208
5454873,100654615
5459408,100655704
